{PERIODS};Electricity (%_elec);Space Heating (%_sh);SPACE_COOLING;Passanger mobility (%_pass);Freight mobility (%_freight);PV;PV_UTILITY;Wind_onshore;Wind_offshore;HYDRO_DAM;Hydro_river;TIDAL;Solar;PT_COLLECTOR;ST_COLLECTOR
3827;0.000121231;2.03E-05;0;0.000187974;0.000114155;0.24;0.24;0.1974;0.2883;0;0;0.081531404;0.00989486;0;0
3828;0.0001206;1.08E-05;0;0.000206772;0.000114155;0.42;0.42;0.1925;0.2828;0;0;0.003121564;0.01008429;0;0
3829;0.000120486;4.56E-06;0;0.000187974;0.000114155;0.45;0.45;0.1977;0.2969;0;0;0.216877606;0.03152314;0;0
3830;0.000120185;2.66E-06;0;0.000190324;0.000114155;0.44;0.44;0.2081;0.3223;0;0;0.882428431;0.14350886;0;0
3831;0.000119811;4.00E-06;0;0.000213821;0.000114155;0.31;0.31;0.2162;0.3365;0;0;1.139098592;0.21669514;0;0
3832;0.000119801;8.84E-06;0;0.00022322;0.000114155;0.31;0.31;0.2195;0.3406;0;0;0.698478396;0.06309086;0;0
3833;0.000119784;1.68E-05;0;0.00022322;0.000114155;0.27;0.27;0.2174;0.3332;0;0;0.202640523;0.082446;0;0
3834;0.000117793;2.70E-05;0;0.000164478;0.000114155;0.13;0.13;0.2108;0.3173;0;0;0.004385573;0.04273286;0;0
3835;0.000116546;4.14E-05;0;0.000117484;0.000114155;0.05;0.05;0.1993;0.3037;0;0;0.046982438;0;0;0
3836;0.000115016;6.66E-05;0;8.81E-05;0.000114155;0.01;0.01;0.2041;0.3081;0;0;0.402496683;0;0;0
3837;0.000113578;8.63E-05;0;5.87E-05;0.000114155;0;0;0.2316;0.3211;0;0;0.499495758;0;0;0
3838;0.000113347;9.52E-05;0;3.76E-05;0.000114155;0;0;0.2455;0.3407;0;0;0.288070843;0;0;0
3839;0.000111612;0.0001027;0;2.35E-05;0.000114155;0;0;0.253;0.351;0;0;0.081531404;0;0;0
3840;0.000108728;0.00010824;0;9.40E-06;0.000114155;0;0;0.2512;0.3392;0;0;0.003121564;0;0;0
3841;0.000106656;0.00011312;0;5.87E-06;0.000114155;0;0;0.236;0.3151;0;0;0.203246173;0;0;0
3842;0.000105673;0.00011831;0;2.35E-06;0.000114155;0;0;0.2233;0.2994;0;0;0.831410393;0;0;0
3843;0.000105186;0.00012067;0;1.17E-06;0.000114155;0;0;0.212;0.2902;0;0;1.072073741;0;0;0
3844;0.000105151;0.00012213;0;1.41E-05;0.000114155;0;0;0.194;0.2686;0;0;0.658536615;0;0;0
3845;0.000105556;0.00010549;0;3.76E-05;0.000114155;0.01;0.01;0.1629;0.2323;0;0;0.19121508;0;0;0
3846;0.00010899;7.88E-05;0;9.40E-05;0.000114155;0.04;0.04;0.1324;0.2083;0;0;0.004269148;0;0;0
3847;0.000114478;4.63E-05;0;0.0001821;0.000114155;0.16;0.16;0.1368;0.2194;0;0;0.042722416;0.09946114;0;0
3848;0.000118614;1.46E-05;0;0.000158603;0.000114155;0.36;0.36;0.1479;0.2376;0;0;0.375402994;0.33449743;0;0
3849;0.000120278;0;0;0.000146855;0.000114155;0.54;0.54;0.1523;0.2483;0;0;0.47054037;0.49175657;0;0
3850;0.000120652;0;0;0.000164478;0.000114155;0.66;0.66;0.1519;0.2563;0;0;0.273594865;0.10992429;0;0
3851;0.000120872;0;0;0.000187974;0.000114155;0.76;0.76;0.153;0.2622;0;0;0.078599491;0.37908;0;0
3852;0.000120468;0;0;0.000206772;0.000114155;0.58;0.58;0.1559;0.2581;0;0;0.003121564;0.49477629;0;0
3853;0.00012065;0;0;0.000187974;0.000114155;0.78;0.78;0.1602;0.2611;0;0;0.190198238;0.39671914;0;0
3854;0.000120277;0;0;0.000190324;0.000114155;0.74;0.74;0.1686;0.2829;0;0;0.782397677;0.45234429;0;0
3855;0.000119964;0;0;0.000213821;0.000114155;0.64;0.64;0.1831;0.3221;0;0;1.007731019;0.53350886;0;0
3856;0.000119776;0;0;0.00022322;0.000114155;0.5;0.5;0.2064;0.3782;0;0;0.620147305;0.39775543;0;0
3857;0.00011998;0;0;0.00022322;0.000114155;0.31;0.31;0.2353;0.4388;0;0;0.180227382;0.31217829;0;0
3858;0.000118148;0;0;0.000164478;0.000114155;0.12;0.12;0.262;0.4888;0;0;0.004154802;0.12189171;0;0
3859;0.00011711;0;0;0.000117484;0.000114155;0.04;0.04;0.302;0.5331;0;0;0.038728017;0;0;0
3860;0.000115713;2.08E-05;0;8.81E-05;0.000114155;0.01;0.01;0.342;0.5587;0;0;0.34955329;0;0;0
3861;0.000114292;4.30E-05;0;5.87E-05;0.000114155;0;0;0.3575;0.5511;0;0;0.442726194;0;0;0
3862;0.000113944;5.84E-05;0;3.76E-05;0.000114155;0;0;0.3447;0.5224;0;0;0.259612156;0;0;0
3863;0.000112332;7.27E-05;0;2.35E-05;0.000114155;0;0;0.3247;0.5017;0;0;0.075738724;0;0;0
3864;0.000108877;8.54E-05;0;9.40E-06;0.000114155;0;0;0.3026;0.4776;0;0;0.003121564;0;0;0
3865;0.000106696;9.62E-05;0;5.87E-06;0.000114155;0;0;0.2768;0.4486;0;0;0.171692473;0;0;0
3866;0.00010559;0.00010495;0;2.35E-06;0.000114155;0;0;0.2632;0.4335;0;0;0.712550629;0;0;0
3867;0.000105173;0.0001113;0;1.17E-06;0.000114155;0;0;0.2549;0.4104;0;0;0.916126122;0;0;0
3868;0.000105048;0.00011622;0;1.41E-05;0.000114155;0;0;0.2312;0.3846;0;0;0.565406906;0;0;0
3869;0.000105363;0.00010213;0;3.76E-05;0.000114155;0.01;0.01;0.1934;0.3432;0;0;0.164547904;0;0;0
3870;0.000108726;7.54E-05;0;9.40E-05;0.000114155;0.05;0.05;0.1548;0.3004;0;0;0.00398714;0;0;0
3871;0.000114128;3.58E-05;0;0.0001821;0.000114155;0.15;0.15;0.1518;0.2816;0;0;0.033215759;0.15080743;0;0
3872;0.000118309;0;0;0.000158603;0.000114155;0.35;0.35;0.1574;0.2831;0;0;0.313047252;0.352248;0;0
3873;0.00011998;0;0;0.000146855;0.000114155;0.53;0.53;0.1715;0.293;0;0;0.403094509;0.55617343;0;0
3874;0.000120226;0;0;0.000164478;0.000114155;0.66;0.66;0.1703;0.2897;0;0;0.239544266;0.72245829;0;0
3875;0.000120342;0;0;0.000187974;0.000114155;0.76;0.76;0.1563;0.2808;0;0;0.071579058;0.85108029;0;0
3876;0.000119928;0;0;0.000206772;0.000114155;0.79;0.79;0.143;0.2607;0;0;0.003121564;0.91691229;0;0
3877;0.000120166;0;0;0.000187974;0.000114155;0.78;0.78;0.136;0.2453;0;0;0.148941234;0.897156;0;0
3878;0.00012005;0;0;0.000190324;0.000114155;0.73;0.73;0.1366;0.2506;0;0;0.6260646;0.82486114;0;0
3879;0.00011989;0;0;0.000213821;0.000114155;0.63;0.63;0.1415;0.2693;0;0;0.802862539;0.70561029;0;0
3880;0.000119845;0;0;0.00022322;0.000114155;0.49;0.49;0.1516;0.2988;0;0;0.497566141;0.525564;0;0
3881;0.000119886;0;0;0.00022322;0.000114155;0.31;0.31;0.1675;0.3397;0;0;0.145094236;0.32388943;0;0
3882;0.000118622;0;0;0.000164478;0.000114155;0.12;0.12;0.1877;0.398;0;0;0.003770692;0.12732943;0;0
3883;0.000117609;0;0;0.000117484;0.000114155;0.04;0.04;0.2434;0.4729;0;0;0.026715957;0;0;0
3884;0.000116391;0;0;8.81E-05;0.000114155;0.01;0.01;0.323;0.5325;0;0;0.268453621;0;0;0
3885;0.000114699;4.78E-06;0;5.87E-05;0.000114155;0;0;0.3553;0.5459;0;0;0.354032354;0;0;0
3886;0.000114273;2.07E-05;0;3.76E-05;0.000114155;0;0;0.3419;0.5353;0;0;0.214433715;0;0;0
3887;0.00011275;3.57E-05;0;2.35E-05;0.000114155;0;0;0.3217;0.5193;0;0;0.066273689;0;0;0
3888;0.000109751;4.90E-05;0;9.40E-06;0.000114155;0;0;0.3016;0.49;0;0;0.003121564;0;0;0
3889;0.0001076;6.03E-05;0;5.87E-06;0.000114155;0;0;0.2793;0.4543;0;0;0.133264299;0;0;0
3890;0.000106466;6.94E-05;0;2.35E-06;0.000114155;0;0;0.2537;0.4089;0;0;0.566006701;0;0;0
3891;0.000105932;7.66E-05;0;1.17E-06;0.000114155;0;0;0.2391;0.3538;0;0;0.724332449;0;0;0
3892;0.000105749;8.07E-05;0;1.41E-05;0.000114155;0;0;0.2235;0.3004;0;0;0.45041076;0;0;0
3893;0.000106047;6.26E-05;0;3.76E-05;0.000114155;0.01;0.01;0.1739;0.2292;0;0;0.131555803;0;0;0
3894;0.0001092;3.61E-05;0;9.40E-05;0.000114155;0.04;0.04;0.1129;0.1691;0;0;0.003613601;0;0;0
3895;0.000114483;0;0;0.0001821;0.000114155;0.15;0.15;0.0846;0.1436;0;0;0.022441103;0.14291829;0;0
3896;0.00011855;0;0;0.000158603;0.000114155;0.35;0.35;0.1096;0.1604;0;0;0.237941311;0.34510543;0;0
3897;0.000120579;0;0;0.000146855;0.000114155;0.52;0.52;0.1269;0.1997;0;0;0.319970425;0.55646314;0;0
3898;0.000121056;0;0;0.000164478;0.000114155;0.65;0.65;0.1205;0.2275;0;0;0.196798369;0.72163371;0;0
3899;0.000120368;0;0.00114806;0.000187974;0.000114155;0.75;0.75;0.1042;0.2074;0;0;0.062471478;0.88105457;0;0
3900;0.000118987;0;0.00232957;0.000206772;0.000114155;0.77;0.77;0.0838;0.1618;0;0;0.003121564;0.98269971;0;0
3901;0.000118262;0;0.00330427;0.000187974;0.000114155;0.77;0.77;0.0628;0.1184;0;0;0.109649383;0.94544914;0;0
3902;0.000117422;0;0.00409803;0.000190324;0.000114155;0.6;0.6;0.0451;0.0876;0;0;0.474663616;0.84024943;0;0
3903;0.000116708;0;0.00462264;0.000213821;0.000114155;0.29;0.29;0.0339;0.0728;0;0;0.605125273;0.719238;0;0
3904;0.000116419;0;0.0046789;0.00022322;0.000114155;0.38;0.38;0.0328;0.0845;0;0;0.378606335;0.52736914;0;0
3905;0.000116833;0;0.00414973;0.00022322;0.000114155;0.29;0.29;0.0403;0.1203;0;0;0.110909709;0.04938514;0;0
3906;0.000116068;0;0.00316894;0.000164478;0.000114155;0.01;0.01;0.0581;0.1771;0;0;0.003361583;0.00529286;0;0
3907;0.000116779;0;0.00058847;0.000117484;0.000114155;0;0;0.0988;0.2474;0;0;0.016373696;0;0;0
3908;0.00011602;0;0;8.81E-05;0.000114155;0;0;0.1614;0.3192;0;0;0.192381615;0;0;0
3909;0.000114529;0;0;5.87E-05;0.000114155;0;0;0.2056;0.3456;0;0;0.26818003;0;0;0
3910;0.000114083;0;0;3.76E-05;0.000114155;0;0;0.2087;0.3143;0;0;0.169601701;0;0;0
3911;0.000112747;0;0;2.35E-05;0.000114155;0;0;0.1885;0.2578;0;0;0.056462513;0;0;0
3912;0.000110195;0;0;9.40E-06;0.000114155;0;0;0.1703;0.207;0;0;0.003121564;0;0;0
3913;0.000108005;0;0;5.87E-06;0.000114155;0;0;0.1583;0.1929;0;0;0.092904555;0;0;0
3914;0.000106827;0;0;2.35E-06;0.000114155;0;0;0.152;0.1961;0;0;0.409105364;0;0;0
3915;0.000106156;0;0;1.17E-06;0.000114155;0;0;0.154;0.2179;0;0;0.519775292;0;0;0
3916;0.000105764;0;0;1.41E-05;0.000114155;0;0;0.1653;0.2698;0;0;0.326994926;0;0;0
3917;0.000105146;0;0;3.76E-05;0.000114155;0;0;0.162;0.2946;0;0;0.09604204;0;0;0
3918;0.000105791;0;0;9.40E-05;0.000114155;0.01;0.01;0.1671;0.2864;0;0;0.003168622;0;0;0
3919;0.000107925;0;0;0.0001821;0.000114155;0.06;0.06;0.1861;0.3061;0;0;0.012394428;0.06602143;0;0
3920;0.00011083;0;0;0.000158603;0.000114155;0.04;0.04;0.2198;0.3147;0;0;0.160435487;0;0;0
3921;0.000113665;0;0;0.000146855;0.000114155;0.06;0.06;0.2801;0.3887;0;0;0.231022752;0;0;0
3922;0.00011499;0;0;0.000164478;0.000114155;0.13;0.13;0.3354;0.4682;0;0;0.149743429;0;0;0
3923;0.000115171;0;0;0.000187974;0.000114155;0.67;0.67;0.3985;0.5528;0;0;0.051942724;0;0;0
3924;0.000114514;0;0;0.000206772;0.000114155;0.71;0.71;0.465;0.67;0;0;0.003121564;0.11425886;0;0
3925;0.000113493;0;0;0.000187974;0.000114155;0.5;0.5;0.5205;0.7614;0;0;0.077957648;0.10427486;0;0
3926;0.000112692;0;0;0.000190324;0.000114155;0.56;0.56;0.5699;0.7941;0;0;0.349879738;0.49565657;0;0
3927;0.000111965;0;0;0.000213821;0.000114155;0.61;0.61;0.5974;0.8002;0;0;0.442853548;0.36351343;0;0
3928;0.000111939;0;0;0.00022322;0.000114155;0.5;0.5;0.5997;0.7891;0;0;0.280300935;0.22991057;0;0
3929;0.000112728;0;0;0.00022322;0.000114155;0.32;0.32;0.577;0.75;0;0;0.082566229;0.049374;0;0
3930;0.000112941;0;0;0.000164478;0.000114155;0.13;0.13;0.5237;0.6738;0;0;0.00298319;0.06296829;0;0
3931;0.000112507;0;0;0.000117484;0.000114155;0.05;0.05;0.4325;0.5812;0;0;0.009118528;0;0;0
3932;0.00011173;1.18E-05;0;8.81E-05;0.000114155;0.01;0.01;0.3518;0.4958;0;0;0.132237438;0;0;0
3933;0.000110781;2.86E-05;0;5.87E-05;0.000114155;0;0;0.3072;0.4234;0;0;0.197466657;0;0;0
3934;0.000110786;3.75E-05;0;3.76E-05;0.000114155;0;0;0.2615;0.3499;0;0;0.131499107;0;0;0
3935;0.000109274;4.43E-05;0;2.35E-05;0.000114155;0;0;0.2147;0.2644;0;0;0.047670815;0;0;0
3936;0.000107618;5.12E-05;0;9.40E-06;0.000114155;0;0;0.1737;0.1939;0;0;0.003121564;0;0;0
3937;0.000105788;5.83E-05;0;5.87E-06;0.000114155;0;0;0.1381;0.1409;0;0;0.061646783;0;0;0
3938;0.000104662;6.59E-05;0;2.35E-06;0.000114155;0;0;0.118;0.1029;0;0;0.28426295;0;0;0
3939;0.000103982;7.31E-05;0;1.17E-06;0.000114155;0;0;0.1043;0.0717;0;0;0.357886083;0;0;0
3940;0.00010366;7.85E-05;0;1.41E-05;0.000114155;0;0;0.0845;0.0472;0;0;0.22847352;0;0;0
3941;0.000103095;6.29E-05;0;3.76E-05;0.000114155;0;0;0.0612;0.0285;0;0;0.067574554;0;0;0
3942;0.00010324;4.45E-05;0;9.40E-05;0.000114155;0;0;0.0451;0.0181;0;0;0.00276176;0;0;0
3943;0.000104413;2.50E-05;0;0.0001821;0.000114155;0.03;0.03;0.0293;0.0094;0;0;0.005908556;0;0;0
3944;0.000106587;4.22E-06;0;0.000158603;0.000114155;0.06;0.06;0.0155;0.003;0;0;0.101904319;0;0;0
3945;0.000108779;0;0;0.000146855;0.000114155;0.11;0.11;0.0064;0.0002;0;0;0.160306068;0;0;0
3946;0.000110266;0;0;0.000164478;0.000114155;0.1;0.1;0.0021;0;0;0;0.110859111;0;0;0
3947;0.000111233;0;0;0.000187974;0.000114155;0.3;0.3;0.0005;0;0;0;0.042668857;0;0;0
3948;0.000111636;0;0;0.000206772;0.000114155;0.54;0.54;0.0023;0;0;0;0.003121564;0;0;0
3949;0.00011127;0;0;0.000187974;0.000114155;0.56;0.56;0.0086;0.0014;0;0;0.050371862;0;0;0
3950;0.00011065;0;0;0.000190324;0.000114155;0.37;0.37;0.0235;0.0164;0;0;0.238109705;0;0;0
3951;0.000110191;0;0;0.000213821;0.000114155;0.36;0.36;0.048;0.0457;0;0;0.29832589;0.00236229;0;0
3952;0.000110549;0;0;0.00022322;0.000114155;0.29;0.29;0.0757;0.0794;0;0;0.19194361;0;0;0
3953;0.000112119;0;0;0.00022322;0.000114155;0.21;0.21;0.0999;0.1129;0;0;0.056980316;0.00182743;0;0
3954;0.000112751;0;0;0.000164478;0.000114155;0.12;0.12;0.1233;0.1539;0;0;0.002592721;0.00059057;0;0
3955;0.000112469;1.32E-05;0;0.000117484;0.000114155;0.03;0.03;0.1461;0.1992;0;0;0.003965132;0;0;0
3956;0.00011194;3.33E-05;0;8.81E-05;0.000114155;0;0;0.156;0.2318;0;0;0.081284339;0;0;0
3957;0.000111235;4.99E-05;0;5.87E-05;0.000114155;0;0;0.1631;0.2627;0;0;0.134181515;0;0;0
3958;0.000111217;6.05E-05;0;3.76E-05;0.000114155;0;0;0.1839;0.3003;0;0;0.095996072;0;0;0
3959;0.000109199;6.87E-05;0;2.35E-05;0.000114155;0;0;0.2059;0.3333;0;0;0.038929115;0;0;0
3960;0.000106374;7.61E-05;0;9.40E-06;0.000114155;0;0;0.2233;0.3585;0;0;0.003121564;0;0;0
3961;0.000104838;8.26E-05;0;5.87E-06;0.000114155;0;0;0.2298;0.3662;0;0;0.040563009;0;0;0
3962;0.000104163;8.84E-05;0;2.35E-06;0.000114155;0;0;0.2271;0.3565;0;0;0.197243726;0;0;0
3963;0.00010381;9.44E-05;0;1.17E-06;0.000114155;0;0;0.2339;0.3527;0;0;0.245769949;0;0;0
3964;0.000103921;0.0001004;0;1.41E-05;0.000114155;0;0;0.2178;0.3236;0;0;0.15953102;0;0;0
3965;0.000104475;9.75E-05;0;3.76E-05;0.000114155;0;0;0.1895;0.2685;0;0;0.047555621;0;0;0
3966;0.000107781;8.75E-05;0;9.40E-05;0.000114155;0.02;0.02;0.1772;0.2288;0;0;0.002430725;0;0;0
3967;0.00011302;7.37E-05;0;0.0001821;0.000114155;0.11;0.11;0.1563;0.1919;0;0;0.002502761;0.07408886;0;0
3968;0.000117185;5.62E-05;0;0.000158603;0.000114155;0.2;0.2;0.1306;0.16;0;0;0.063652339;0.145548;0;0
3969;0.000118704;3.70E-05;0;0.000146855;0.000114155;0.39;0.39;0.1084;0.1385;0;0;0.111061593;0.45391543;0;0
3970;0.000118993;1.80E-05;0;0.000164478;0.000114155;0.63;0.63;0.0928;0.1228;0;0;0.082524669;0.68310171;0;0
3971;0.000119447;9.78E-07;0;0.000187974;0.000114155;0.73;0.73;0.0822;0.1104;0;0;0.035414531;0.81991371;0;0
3972;0.000118905;0;0;0.000206772;0.000114155;0.79;0.79;0.0753;0.1033;0;0;0.003121564;0.852696;0;0
3973;0.000119065;0;0;0.000187974;0.000114155;0.79;0.79;0.0772;0.1058;0;0;0.034107052;0.835692;0;0
3974;0.000118805;0;0;0.000190324;0.000114155;0.75;0.75;0.0888;0.1204;0;0;0.169870519;0.70077429;0;0
3975;0.000118543;0;0;0.000213821;0.000114155;0.63;0.63;0.1075;0.1409;0;0;0.210685961;0.52466143;0;0
3976;0.000118546;0;0;0.00022322;0.000114155;0.49;0.49;0.1288;0.1647;0;0;0.137775474;0.33265886;0;0
3977;0.000118764;0;0;0.00022322;0.000114155;0.32;0.32;0.1509;0.1892;0;0;0.041213462;0.21939171;0;0
3978;0.000117067;1.30E-05;0;0.000164478;0.000114155;0.13;0.13;0.169;0.2033;0;0;0.002313758;0.10040829;0;0
3979;0.00011597;3.48E-05;0;0.000117484;0.000114155;0.04;0.04;0.1781;0.2031;0;0;0.001680525;0;0;0
3980;0.000114522;6.45E-05;0;8.81E-05;0.000114155;0.01;0.01;0.1769;0.194;0;0;0.052248509;0;0;0
3981;0.000112897;8.89E-05;0;5.87E-05;0.000114155;0;0;0.1702;0.1751;0;0;0.095583022;0;0;0
3982;0.000112523;0.0001025;0;3.76E-05;0.000114155;0;0;0.1517;0.1459;0;0;0.073293227;0;0;0
3983;0.000110888;0.0001139;0;2.35E-05;0.000114155;0;0;0.1332;0.1174;0;0;0.032922149;0;0;0
3984;0.00010842;0.00012362;0;9.40E-06;0.000114155;0;0;0.1158;0.0945;0;0;0.003121564;0;0;0
3985;0.000106353;0.00013462;0;5.87E-06;0.000114155;0;0;0.1;0.0743;0;0;0.028375245;0;0;0
3986;0.000105371;0.000145;0;2.35E-06;0.000114155;0;0;0.086;0.0557;0;0;0.145154776;0;0;0
3987;0.000104908;0.00015098;0;1.17E-06;0.000114155;0;0;0.077;0.0441;0;0;0.179110562;0;0;0
3988;0.000104949;0.00014938;0;1.41E-05;0.000114155;0;0;0.0701;0.0389;0;0;0.118093584;0;0;0
3989;0.000105347;0.00012779;0;3.76E-05;0.000114155;0.01;0.01;0.0606;0.0374;0;0;0.035461835;0;0;0
3990;0.000108775;0.00010451;0;9.40E-05;0.000114155;0.03;0.03;0.0491;0.0319;0;0;0.002200606;0;0;0
3991;0.00011403;8.13E-05;0;0.0001821;0.000114155;0.14;0.14;0.0499;0.0278;0;0;0.001061545;0.00060171;0;0
3992;0.00011814;6.55E-05;0;0.000158603;0.000114155;0.15;0.15;0.0445;0.0186;0;0;0.042295195;0;0;0
3993;0.000120171;5.33E-05;0;0.000146855;0.000114155;0.13;0.13;0.036;0.0114;0;0;0.08161387;0;0;0
3994;0.000120881;3.46E-05;0;0.000164478;0.000114155;0.15;0.15;0.0327;0.0094;0;0;0.064777244;0;0;0
3995;0.000121127;1.46E-05;0;0.000187974;0.000114155;0.37;0.37;0.0341;0.009;0;0;0.030549537;0.02702143;0;0
3996;0.000120479;0;0;0.000206772;0.000114155;0.4;0.4;0.0411;0.0129;0;0;0.003121564;0.01002857;0;0
3997;0.000120298;0;0;0.000187974;0.000114155;0.51;0.51;0.0538;0.0193;0;0;0.024935074;0.24958886;0;0
3998;0.000119918;0;0;0.000190324;0.000114155;0.24;0.24;0.0654;0.0253;0;0;0.130086972;0.07262914;0;0
3999;0.0001201;0;0;0.000213821;0.000114155;0.16;0.16;0.0656;0.0254;0;0;0.159918231;0.010608;0;0
4000;0.000120261;0;0;0.00022322;0.000114155;0.22;0.22;0.0608;0.0248;0;0;0.106073066;0.00216171;0;0
4001;0.000120227;7.01E-07;0;0.00022322;0.000114155;0.09;0.09;0.0554;0.0219;0;0;0.031941238;0.010062;0;0
4002;0.000118224;9.43E-06;0;0.000164478;0.000114155;0.11;0.11;0.048;0.0183;0;0;0.002127259;0;0;0
4003;0.000116906;2.31E-05;0;0.000117484;0.000114155;0.04;0.04;0.0372;0.0116;0;0;0.000747562;0;0;0
4004;0.000115258;5.45E-05;0;8.81E-05;0.000114155;0.01;0.01;0.0274;0.0061;0;0;0.036416771;0;0;0
4005;0.000113689;7.31E-05;0;5.87E-05;0.000114155;0;0;0.0195;0.0022;0;0;0.073101427;0;0;0
4006;0.000113393;8.07E-05;0;3.76E-05;0.000114155;0;0;0.0168;0.0012;0;0;0.059483148;0;0;0
4007;0.000111962;8.99E-05;0;2.35E-05;0.000114155;0;0;0.0175;0.005;0;0;0.029032879;0;0;0
4008;0.000108872;9.93E-05;0;9.40E-06;0.000114155;0;0;0.0195;0.019;0;0;0.003121564;0;0;0
4009;0.000106804;0.00011228;0;5.87E-06;0.000114155;0;0;0.0306;0.0512;0;0;0.023324512;0;0;0
4010;0.000105723;0.00012283;0;2.35E-06;0.000114155;0;0;0.0495;0.0938;0;0;0.1229608;0;0;0
4011;0.000105183;0.00013061;0;1.17E-06;0.000114155;0;0;0.0731;0.139;0;0;0.150858908;0;0;0
4012;0.000105083;0.00013454;0;1.41E-05;0.000114155;0;0;0.1029;0.1899;0;0;0.10038149;0;0;0
4013;0.000105608;0.00010785;0;3.76E-05;0.000114155;0.01;0.01;0.1263;0.2307;0;0;0.03027188;0;0;0
4014;0.000109001;7.74E-05;0;9.40E-05;0.000114155;0.04;0.04;0.1273;0.2485;0;0;0.002091204;0;0;0
4015;0.000114446;3.81E-05;0;0.0001821;0.000114155;0.15;0.15;0.1612;0.2948;0;0;0.000616964;0.13338;0;0
4016;0.000118678;6.99E-06;0;0.000158603;0.000114155;0.34;0.34;0.1807;0.342;0;0;0.033693731;0.24916543;0;0
4017;0.000120469;0;0;0.000146855;0.000114155;0.5;0.5;0.208;0.4005;0;0;0.069076699;0.27937371;0;0
4018;0.000120799;0;0;0.000164478;0.000114155;0.42;0.42;0.2397;0.4547;0;0;0.056947861;0.23363229;0;0
4019;0.000120989;0;0;0.000187974;0.000114155;0.64;0.64;0.2842;0.5129;0;0;0.028293746;0.56848629;0;0
4020;0.000120581;0;0;0.000206772;0.000114155;0.52;0.52;0.3401;0.5668;0;0;0.003121564;0.65267057;0;0
4021;0.000120876;0;0;0.000187974;0.000114155;0.76;0.76;0.3911;0.6031;0;0;0.023324512;0.10907743;0;0
4022;0.000120935;0;0;0.000190324;0.000114155;0.69;0.69;0.4188;0.5956;0;0;0.1229608;0.177216;0;0
4023;0.000120941;0;0;0.000213821;0.000114155;0.41;0.41;0.4265;0.5552;0;0;0.150858908;0.044772;0;0
4024;0.000121074;0;0;0.00022322;0.000114155;0.17;0.17;0.4042;0.4836;0;0;0.10038149;0.401856;0;0
4025;0.000121149;0;0;0.00022322;0.000114155;0.26;0.26;0.3535;0.4158;0;0;0.03027188;0.06492943;0;0
4026;0.000119117;0;0;0.000164478;0.000114155;0.03;0.03;0.2795;0.3488;0;0;0.002091204;0.00059057;0;0
4027;0.000118118;0;0;0.000117484;0.000114155;0.02;0.02;0.2265;0.2825;0;0;0.000616964;0;0;0
4028;0.000116964;0;0;8.81E-05;0.000114155;0;0;0.2133;0.2514;0;0;0.033693731;0;0;0
4029;0.000116034;2.66E-06;0;5.87E-05;0.000114155;0;0;0.2255;0.2182;0;0;0.069076699;0;0;0
4030;0.000115327;7.01E-06;0;3.76E-05;0.000114155;0;0;0.2089;0.1946;0;0;0.056947861;0;0;0
4031;0.000113406;1.11E-05;0;2.35E-05;0.000114155;0;0;0.1829;0.1841;0;0;0.028293746;0;0;0
4032;0.000110577;1.63E-05;0;9.40E-06;0.000114155;0;0;0.1566;0.1802;0;0;0.003121564;0;0;0
4033;0.000108588;2.04E-05;0;5.87E-06;0.000114155;0;0;0.1642;0.2137;0;0;0.024935074;0;0;0
4034;0.0001077;2.20E-05;0;2.35E-06;0.000114155;0;0;0.1777;0.2788;0;0;0.130086972;0;0;0
4035;0.000107183;2.36E-05;0;1.17E-06;0.000114155;0;0;0.1999;0.3395;0;0;0.159918231;0;0;0
4036;0.00010686;2.94E-05;0;1.41E-05;0.000114155;0;0;0.2237;0.3151;0;0;0.106073066;0;0;0
4037;0.000106968;3.42E-05;0;3.76E-05;0.000114155;0.01;0.01;0.2008;0.2704;0;0;0.031941238;0;0;0
4038;0.000109828;3.35E-05;0;9.40E-05;0.000114155;0.05;0.05;0.1805;0.2852;0;0;0.002127259;0;0;0
4039;0.000114972;2.72E-05;0;0.0001821;0.000114155;0.15;0.15;0.2305;0.3391;0;0;0.000747562;0.00300857;0;0
4040;0.000118955;1.68E-05;0;0.000158603;0.000114155;0.23;0.23;0.2372;0.3206;0;0;0.036416771;0.09023486;0;0
4041;0.000120739;4.26E-06;0;0.000146855;0.000114155;0.38;0.38;0.2378;0.3419;0;0;0.073101427;0.266214;0;0
4042;0.000121157;0;0;0.000164478;0.000114155;0.54;0.54;0.2684;0.3739;0;0;0.059483148;0.11381314;0;0
4043;0.000121366;0;0;0.000187974;0.000114155;0.54;0.54;0.2808;0.3816;0;0;0.029032879;0.11045914;0;0
4044;0.000120968;0;0;0.000206772;0.000114155;0.56;0.56;0.2999;0.4068;0;0;0.003121564;0.07513629;0;0
4045;0.000120887;0;0;0.000187974;0.000114155;0.41;0.41;0.3299;0.4282;0;0;0.028375245;0.24941057;0;0
4046;0.000120582;1.86E-06;0;0.000190324;0.000114155;0.31;0.31;0.3426;0.4321;0;0;0.145154776;0.04798114;0;0
4047;0.000120229;1.02E-05;0;0.000213821;0.000114155;0.32;0.32;0.3428;0.4359;0;0;0.179110562;0;0;0
4048;0.000120059;1.91E-05;0;0.00022322;0.000114155;0.31;0.31;0.3312;0.4175;0;0;0.118093584;0;0;0
