{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
5506;0.000133896;2.82193E-05;0;0.000164478;0.000114155;0.59664625;0.59664625;0.03541343;0.354440466;0.305109521;0.611141481;0;0.466005051;0.466005051;0;0
5507;0.000139496;0;0;0.000187974;0.000114155;0.675614136;0.675614136;0.042310717;0.364093653;0.305266649;0.61101741;0;0.571970722;0.571970722;0;0
5508;0.000144895;0;0;0.000206772;0.000114155;0.701936765;0.701936765;0.055641793;0.461703173;0.305407237;0.61089334;0;0.698047979;0.698047979;0;0
5509;0.000135396;0;0;0.000187974;0.000114155;0.693162555;0.693162555;0.07308917;0.639139287;0.305556096;0.61076927;0;0.740130374;0.740130374;0;0
5510;0.000135596;0;0;0.000190324;0.000114155;0.649291507;0.649291507;0.087214814;0.584432042;0.305704954;0.6106452;0;0.735062494;0.735062494;0;0
5511;0.000134696;0;0;0.000213821;0.000114155;0.561549412;0.561549412;0.091253865;0.555282926;0.305853812;0.610492498;0;0.681464916;0.681464916;0;0
5512;0.000131996;0;0;0.00022322;0.000114155;0.429936268;0.429936268;0.081178308;0.576888514;0.30600267;0.610368428;0;0.586394688;0.586394688;0;0
5513;0.000128496;0;0;0.00022322;0.000114155;0.272000496;0.272000496;0.069039083;0.86011303;0.306143258;0.610244357;0;0.44956193;0.44956193;0;0
5514;0.000124996;0;0;0.000164478;0.000114155;0.096516305;0.096516305;0.042641787;0.589792193;0.306292116;0.610120287;0;0.287149874;0.287149874;0;0
5515;0.000123396;0;0;0.000117;0.000114155;0;0;0.018308158;0.554858186;0.306440974;0.609996217;0;0.11036383;0.11036383;0;0
5516;0.000118996;0;0;0.0000881;0.000114155;0;0;0.008552636;0.53020219;0.306589833;0.609853059;0;0;0;0;0
5517;0.000117696;0;0;0.0000587;0.000114155;0;0;0.032102732;0.37921932;0.306738691;0.609728988;0;0;0;0;0
5518;0.000119896;0;0;0.0000376;0.000114155;0;0;0.062472866;0.330328559;0.306887549;0.609604918;0;0;0;0;0
5519;0.000114796;0;0;0.0000235;0.000114155;0;0;0.098084938;0.371314238;0.307036407;0.609480848;0;0;0;0;0
5520;0.000104097;1.46496E-05;0;0.0000094;0.000114155;0;0;0.127130793;0.413163437;0.307185265;0.609356778;0;0;0;0;0
5521;9.70669E-05;2.60093E-05;0;0.00000587;0.000114155;0;0;0.115863385;0.370706964;0.307325853;0.609204076;0;0;0;0;0
5522;9.15371E-05;5.29986E-05;0;0.00000235;0.000114155;0;0;0.117055236;0.283740522;0.307474711;0.609204076;0;0;0;0;0
5523;8.69472E-05;6.28684E-05;0;0.00000117;0.000114155;0;0;0.117055236;0.290848778;0.307623569;0.609433129;0;0;0;0;0
5524;8.34773E-05;6.51683E-05;0;0.0000141;0.000114155;0;0;0.127528076;0.400452822;0.307772428;0.609624006;0;0;0;0;0
5525;8.00474E-05;6.43383E-05;0;0.0000376;0.000114155;0;0;0.14902554;0.377214968;0.307921286;0.609853059;0;0;0;0;0
5526;8.84572E-05;5.28686E-05;0;0.000094;0.000114155;0.017548419;0.017548419;0.166792951;0.392379247;0.308070144;0.61005348;0;0;0;0;0
5527;0.000104897;5.63185E-05;0;0.0001821;0.000114155;0.184258401;0.184258401;0.06035402;0.389069082;0.308219002;0.610244357;0;0;0;0;0
5528;0.000119496;5.99684E-05;0;0.000158603;0.000114155;0.342194173;0.342194173;0.012602723;0.391635074;0.30835959;0.61047341;0;0.120669519;0.120669519;0;0
5529;0.000130396;3.9679E-05;0;0.000146855;0.000114155;0.491355735;0.491355735;0.014258072;0.304942432;0.308516718;0.610664287;0;0.297515537;0.297515537;0;0
5530;0.000136796;0;0;0.000164478;0.000114155;0.59664625;0.59664625;0.037797132;0.277288683;0.308657306;0.61089334;0;0.455439472;0.455439472;0;0
5531;0.000140295;0;0;0.000187974;0.000114155;0.666839927;0.666839927;0.040655368;0.269169475;0.308806165;0.611093761;0;0.585645001;0.585645001;0;0
5532;0.000145695;0;0;0.000206772;0.000114155;0.701936765;0.701936765;0.048744506;0.202288683;0.308955023;0.611284639;0;0.669539905;0.669539905;0;0
5533;0.000135896;0;0;0.000187974;0.000114155;0.684388346;0.684388346;0.060486447;0.126909576;0.309103881;0.611513691;0;0.706214562;0.706214562;0;0
5534;0.000136796;0;0;0.000190324;0.000114155;0.640517298;0.640517298;0.066191883;0.077780118;0.309252739;0.611704569;0;0.71633033;0.71633033;0;0
5535;0.000135796;0;0;0.000213821;0.000114155;0.544000993;0.544000993;0.055708007;0.018986942;0.309393327;0.611933622;0;0.671429114;0.671429114;0;0
5536;0.000134096;0;0;0.00022322;0.000114155;0.421162059;0.421162059;0.059758094;0.007852429;0.309550455;0.612134043;0;0.562254786;0.562254786;0;0
5537;0.000130996;0;0;0.00022322;0.000114155;0.263226287;0.263226287;0.053258091;0.007659365;0.309691043;0.61232492;0;0.425042188;0.425042188;0;0
5538;0.000126696;0;0;0.000164478;0.000114155;0.096516305;0.096516305;0.030899845;0.006701067;0.309848171;0.612553973;0;0.267837953;0.267837953;0;0
5539;0.000124796;0;0;0.000117;0.000114155;0;0;0.012602723;0.006571188;0.30998876;0.61274485;0;0.07226077;0.07226077;0;0
5540;0.000121696;0;0;0.0000881;0.000114155;0;0;0.015449923;0.007276748;0.310137618;0.612945271;0;0;0;0;0
5541;0.000121196;0;0;0.0000587;0.000114155;0;0;0.05676743;0.007146869;0.310286476;0.613174324;0;0;0;0;0
5542;0.000122296;0;0;0.0000376;0.000114155;0;0;0.098084938;0.019169475;0.310427064;0.613365202;0;0;0;0;0
5543;0.000116296;0;0;0.0000235;0.000114155;0;0;0.165534886;0.077573013;0.310584192;0.613594254;0;0;0;0;0
5544;0.000107697;0;0;0.0000094;0.000114155;0;0;0.22369281;0.138616259;0.31072478;0.613785132;0;0;0;0;0
5545;0.000101197;0;0;0.00000587;0.000114155;0;0;0.260044271;0.172574417;0.310881908;0.613985553;0;0;0;0;0
5546;9.74569E-05;0;0;0.00000235;0.000114155;0;0;0.281464485;0.144790789;0.311022496;0.614214606;0;0;0;0;0
5547;9.15871E-05;2.00895E-05;0;0.00000117;0.000114155;0;0;0.267272627;0.097068941;0.311171355;0.614405483;0;0;0;0;0
5548;8.73072E-05;2.82693E-05;0;0.0000141;0.000114155;0;0;0.263619824;0.116866751;0.311320213;0.614634536;0;0;0;0;0
5549;8.19374E-05;4.16889E-05;0;0.0000376;0.000114155;0;0;0.258377886;0.089413086;0.311460801;0.614825413;0;0;0;0;0
5550;8.76872E-05;5.14586E-05;0;0.000094;0.000114155;0.017548419;0.017548419;0.19590502;0.028854254;0.311617929;0.615025834;0;0;0;0;0
5551;0.000105097;4.90587E-05;0;0.0001821;0.000114155;0.175484191;0.175484191;0.090393084;0.006571188;0.311758517;0.615245343;0;0;0;0;0
5552;0.000121596;3.6879E-05;0;0.000158603;0.000114155;0.342194173;0.342194173;0.026860794;0.007213564;0.311915645;0.615445764;0;0.092383352;0.092383352;0;0
5553;0.000133196;1.23997E-05;0;0.000146855;0.000114155;0.482581526;0.482581526;0.019963507;0.022374333;0.312056233;0.615674817;0;0.263789646;0.263789646;0;0
5554;0.000137196;0;0;0.000164478;0.000114155;0.587872041;0.587872041;0.034949932;0.029647571;0.312213361;0.615865695;0;0.420793965;0.420793965;0;0
5555;0.000141695;0;0;0.000187974;0.000114155;0.658065717;0.658065717;0.02234721;0.05716091;0.31235395;0.616066116;0;0.567332662;0.567332662;0;0
5556;0.000146395;0;0;0.000206772;0.000114155;0.684388346;0.684388346;0.028516143;0.117997051;0.312494538;0.616285625;0;0.651577419;0.651577419;0;0
5557;0.000137596;0;0;0.000187974;0.000114155;0.675614136;0.675614136;0.03256623;0.140666245;0.312651666;0.616486046;0;0.705115022;0.705115022;0;0
5558;0.000137896;0;0;0.000190324;0.000114155;0.622968879;0.622968879;0.021155358;0.119538051;0.312792254;0.616715099;0;0.654096365;0.654096365;0;0
5559;0.000136296;0;0;0.000213821;0.000114155;0.535226783;0.535226783;0.015449923;0.098915333;0.312949382;0.616905976;0;0.63161577;0.63161577;0;0
5560;0.000132496;0;0;0.00022322;0.000114155;0.40361364;0.40361364;0.005705436;0.095935131;0.31308997;0.617106397;0;0.55569753;0.55569753;0;0
5561;0.000127696;0;0;0.00022322;0.000114155;0.254452077;0.254452077;0.015449923;0.103029346;0.313247098;0.617325906;0;0.400842312;0.400842312;0;0
5562;0.000124896;0;0;0.000164478;0.000114155;0.087742096;0.087742096;0.038139238;0.050487925;0.313387687;0.617526327;0;0.226665177;0.226665177;0;0
5563;0.000124496;0;0;0.000117;0.000114155;0;0;0.073354026;0.035892306;0.313544815;0.61775538;0;0.077727483;0.077727483;0;0
5564;0.000120396;0;0;0.0000881;0.000114155;0;0;0.118644371;0.022704297;0.313685403;0.617946257;0;0;0;0;0
5565;0.000118696;0;0;0.0000587;0.000114155;0;0;0.163945751;0.034709351;0.313825991;0.618146679;0;0;0;0;0
5566;0.000118496;0;0;0.0000376;0.000114155;0;0;0.218925405;0.061668071;0.313983119;0.618366188;0;0;0;0;0
5567;0.000113896;0;0;0.0000235;0.000114155;0;0;0.228603678;0.074905223;0.314123707;0.618566609;0;0;0;0;0
5568;0.000108097;0;0;0.0000094;0.000114155;0;0;0.259249703;0.117073856;0.314280835;0.618795662;0;0;0;0;0
5569;0.000102797;0;0;0.00000587;0.000114155;0;0;0.265275173;0.115838248;0.314421423;0.618986539;0;0;0;0;0
5570;9.76169E-05;0;0;0.00000235;0.000114155;0;0;0.232984835;0.106093794;0.314578552;0.61918696;0;0;0;0;0
5571;9.3027E-05;0;0;0.00000117;0.000114155;0;0;0.208375315;0.115431059;0.31471914;0.619406469;0;0;0;0;0
5572;8.80472E-05;0;0;0.0000141;0.000114155;0;0;0.148628257;0.113991856;0.314867998;0.61960689;0;0;0;0;0
5573;8.22974E-05;0;0;0.0000376;0.000114155;0;0;0.118710585;0.117624965;0.315016856;0.619835943;0;0;0;0;0
5574;8.24773E-05;1.83395E-05;0;0.000094;0.000114155;0.00877421;0.00877421;0.09729037;0.127846813;0.315157444;0.62002682;0;0;0;0;0
5575;8.61372E-05;1.78595E-05;0;0.0001821;0.000114155;0.166709982;0.166709982;0.024344664;0.11881845;0.315314572;0.620227241;0;0;0;0;0
5576;8.98871E-05;1.26797E-05;0;0.000158603;0.000114155;0.333419963;0.333419963;0.0028472;0.104043808;0.31545516;0.62044675;0;0.068450364;0.068450364;0;0
5577;0.000100497;0;0;0.000146855;0.000114155;0.473807316;0.473807316;0.008552636;0.12107203;0.315612288;0.620647172;0;0.163441626;0.163441626;0;0
5578;0.000107597;0;0;0.000164478;0.000114155;0.587872041;0.587872041;0.012602723;0.123276467;0.315752877;0.620847593;0;0.112732839;0.112732839;0;0
5579;0.000111896;0;0;0.000187974;0.000114155;0.658065717;0.658065717;0.024344664;0.124048722;0.315901735;0.621067102;0;0.109983989;0.109983989;0;0
5580;0.000115696;0;0;0.000206772;0.000114155;0.666839927;0.666839927;0.048678292;0.135643078;0.316050593;0.621267523;0;0.093844741;0.093844741;0;0
5581;0.000115096;0;0;0.000187974;0.000114155;0.60542046;0.60542046;0.048214795;0.086499579;0.316199451;0.621487032;0;0.061822137;0.061822137;0;0
5582;0.000114296;0;0;0.000190324;0.000114155;0.517678364;0.517678364;0.045367595;0.023810025;0.316348309;0.621687453;0;0.02861203;0.02861203;0;0
5583;0.000111696;0;0;0.000213821;0.000114155;0.368516802;0.368516802;0.045367595;0.006062202;0.316488897;0.621887874;0;0.05101066;0.05101066;0;0
5584;0.000109396;0;0;0.00022322;0.000114155;0.245677868;0.245677868;0.049406646;0.015497753;0.316646025;0.622107383;0;0.140071403;0.140071403;0;0
5585;0.000107497;0;0;0.00022322;0.000114155;0.122838934;0.122838934;0.042178289;0.037096321;0.316786614;0.622307804;0;0.121489176;0.121489176;0;0
5586;0.000107197;0;0;0.000164478;0.000114155;0.035096838;0.035096838;0.07342024;0.067726762;0.316935472;0.622527313;0;0.12446793;0.12446793;0;0
5587;0.000107897;0;0;0.000117;0.000114155;0;0;0.060751303;0.08721918;0.31708433;0.622727734;0;0.07532049;0.07532049;0;0
5588;0.000105697;0;0;0.0000881;0.000114155;0;0;0.059625666;0.070394552;0.317233188;0.622928156;0;0;0;0;0
5589;0.000105397;0;0;0.0000587;0.000114155;0;0;0.066986451;0.096563465;0.317382046;0.623147665;0;0;0;0;0
5590;0.000105697;0;0;0.0000376;0.000114155;0;0;0.065320066;0.140055462;0.317530904;0.623348086;0;0;0;0;0
5591;0.000103397;0;0;0.0000235;0.000114155;0;0;0.070562004;0.215845268;0.317679762;0.623567595;0;0;0;0;0
5592;9.80868E-05;0;0;0.0000094;0.000114155;0;0;0.064856568;0.251986801;0.317820351;0.623768016;0;0;0;0;0
5593;9.2747E-05;1.77395E-05;0;0.00000587;0.000114155;0;0;0.072956742;0.212384162;0.317969209;0.623968437;0;0;0;0;0
5594;8.66272E-05;2.65893E-05;0;0.00000235;0.000114155;0;0;0.0899958;0.169703033;0.318118067;0.624187946;0;0;0;0;0
5595;8.12774E-05;3.57191E-05;0;0.00000117;0.000114155;0;0;0.091651149;0.15646588;0.318266925;0.624388367;0;0;0;0;0
5596;7.68475E-05;4.10389E-05;0;0.0000141;0.000114155;0;0;0.092048432;0.103840213;0.318415783;0.624607876;0;0;0;0;0
5597;7.16377E-05;4.69588E-05;0;0.0000376;0.000114155;0;0;0.085151146;0.076442713;0.318564641;0.624808297;0;0;0;0;0
5598;7.13777E-05;5.73785E-05;0;0.000094;0.000114155;0.00877421;0.00877421;0.15471994;0.073055322;0.318713499;0.625008718;0;0;0;0;0
5599;7.25777E-05;5.23686E-05;0;0.0001821;0.000114155;0.140387353;0.140387353;0.051933812;0.080037209;0.318854087;0.625228227;0;0;0;0;0
5600;7.49176E-05;4.25689E-05;0;0.000158603;0.000114155;0.315871544;0.315871544;0.029707994;0.091733361;0.319002946;0.625428649;0;0;0;0;0
5601;8.02774E-05;3.6689E-05;0;0.000146855;0.000114155;0.465033107;0.465033107;0.028516143;0.085786998;0.319151804;0.625648158;0;0.147968099;0.147968099;0;0
5602;8.84572E-05;2.41894E-05;0;0.000164478;0.000114155;0.579097831;0.579097831;0.011410871;0.059003791;0.319300662;0.625848579;0;0.347174763;0.347174763;0;0
5603;9.4697E-05;1.09297E-05;0;0.000187974;0.000114155;0.622968879;0.622968879;0.019963507;0.04607203;0.31944952;0.626049;0;0.30274335;0.30274335;0;0
5604;0.000100197;0;0;0.000206772;0.000114155;0.60542046;0.60542046;0.026860794;0.023248385;0.319598378;0.626268509;0;0.45969769;0.45969769;0;0
5605;0.000100897;0;0;0.000187974;0.000114155;0.579097831;0.579097831;0.042641787;0.026790227;0.319747236;0.62646893;0;0.524210702;0.524210702;0;0
5606;9.72269E-05;0;0;0.000190324;0.000114155;0.517678364;0.517678364;0.042641787;0.043330525;0.319896094;0.626688439;0;0.511835879;0.511835879;0;0
5607;9.4067E-05;0;0;0.000213821;0.000114155;0.438710478;0.438710478;0.041449936;0.093986942;0.320036682;0.62688886;0;0.397923533;0.397923533;0;0
5608;9.2807E-05;0;0;0.00022322;0.000114155;0.307097335;0.307097335;0.0357445;0.209102078;0.320185541;0.627089281;0;0.434888069;0.434888069;0;0
5609;9.3277E-05;0;0;0.00022322;0.000114155;0.20180682;0.20180682;0.005705436;0.348606431;0.320334399;0.62730879;0;0.262600144;0.262600144;0;0
5610;9.73869E-05;0;0;0.000164478;0.000114155;0.070193676;0.070193676;0.006897287;0.462998455;0.320483257;0.627509211;0;0.088861826;0.088861826;0;0
5611;0.000102097;0;0;0.000117;0.000114155;0;0;0.024344664;0.47345198;0.320632115;0.62772872;0;0.037368367;0.037368367;0;0
5612;0.000102797;0;0;0.0000881;0.000114155;0;0;0.069701223;0.56713353;0.320780973;0.627929142;0;0;0;0;0
5613;0.000104397;0;0;0.0000587;0.000114155;0;0;0.09477424;0.651519938;0.320929831;0.628129563;0;0;0;0;0
5614;0.000103597;1.37396E-05;0;0.0000376;0.000114155;0;0;0.142790393;0.6875;0.321070419;0.628349072;0;0;0;0;0
5615;9.89968E-05;2.94192E-05;0;0.0000235;0.000114155;0;0;0.142790393;0.717526678;0.321227547;0.628549493;0;0;0;0;0
5616;9.06171E-05;4.56588E-05;0;0.0000094;0.000114155;0;0;0.137548455;0.713679444;0.321368136;0.628769002;0;0;0;0;0
5617;8.60972E-05;5.28886E-05;0;0.00000587;0.000114155;0;0;0.140859153;0.794997894;0.321516994;0.628969423;0;0;0;0;0
5618;8.07874E-05;6.56183E-05;0;0.00000235;0.000114155;0;0;0.120708039;0.781444819;0.2601461;0.629169844;0;0;0;0;0
5619;7.81275E-05;6.36283E-05;0;0.00000117;0.000114155;0;0;0.117849803;0.697142657;0.260286688;0.629389353;0;0;0;0;0
5620;7.53576E-05;7.4338E-05;0;0.0000141;0.000114155;0;0;0.117849803;0.643491997;0.260435546;0.629589774;0;0;0;0;0
5621;7.14577E-05;9.65975E-05;0;0.0000376;0.000114155;0;0;0.117849803;0.64873631;0.260584404;0.629790196;0;0;0;0;0
5622;8.00374E-05;0.000107297;0;0.000094;0.000114155;0.00877421;0.00877421;0.113336219;0.558171862;0.260733262;0.630009704;0;0;0;0;0
5623;9.95168E-05;9.88074E-05;0;0.0001821;0.000114155;0.114064724;0.114064724;0.054781012;0.642435411;0.260882121;0.630210126;0;0;0;0;0
5624;0.000117996;7.41781E-05;0;0.000158603;0.000114155;0.228129449;0.228129449;0.078320073;0.68552724;0.261030979;0.630429635;0;0.041724545;0.041724545;0;0
5625;0.000130196;5.64685E-05;0;0.000146855;0.000114155;0.377291011;0.377291011;0.088406665;0.727516849;0.261171567;0.630630056;0;0.170188803;0.170188803;0;0
5626;0.000134996;3.9039E-05;0;0.000164478;0.000114155;0.500129945;0.500129945;0.113005149;0.675242207;0.261328695;0.630830477;0;0.415036374;0.415036374;0;0
5627;0.000140395;1.45096E-05;0;0.000187974;0.000114155;0.570323621;0.570323621;0.122760672;0.710165684;0.261469283;0.631049986;0;0.504319023;0.504319023;0;0
5628;0.000146995;0;0;0.000206772;0.000114155;0.59664625;0.59664625;0.122760672;0.734625105;0.261618141;0.631250407;0;0.624498747;0.624498747;0;0
5629;0.000136596;0;0;0.000187974;0.000114155;0.59664625;0.59664625;0.126799723;0.538665403;0.261766999;0.631469916;0;0.6475591;0.6475591;0;0
5630;0.000138896;0;0;0.000190324;0.000114155;0.570323621;0.570323621;0.124813304;0.152931059;0.261915858;0.631670337;0;0.284301066;0.284301066;0;0
5631;0.000136496;0;0;0.000213821;0.000114155;0.465033107;0.465033107;0.111084944;0.051460264;0.262064716;0.631870758;0;0.343086473;0.343086473;0;0
5632;0.000133696;0;0;0.00022322;0.000114155;0.368516802;0.368516802;0.095701236;0.178320696;0.262205304;0.632090267;0;0.466144993;0.466144993;0;0
5633;0.000130496;0;0;0.00022322;0.000114155;0.228129449;0.228129449;0.109429595;0.059772536;0.262362432;0.632290689;0;0.19818709;0.19818709;0;0
5634;0.000125696;0;0;0.000164478;0.000114155;0.070193676;0.070193676;0.094178315;0.327997753;0.26250302;0.632510197;0;0.078186292;0.078186292;0;0
5635;0.000125596;0;0;0.000117;0.000114155;0;0;0.11963758;0.41067818;0.262660148;0.632710619;0;0.013551331;0.013551331;0;0
5636;0.000122096;0;0;0.0000881;0.000114155;0;0;0.120432148;0.370970233;0.262800736;0.63291104;0;0;0;0;0
5637;0.000122196;0;0;0.0000587;0.000114155;0;0;0.106770002;0.34396237;0.262949594;0.633130549;0;0;0;0;0
5638;0.000120196;0;0;0.0000376;0.000114155;0;0;0.092247074;0.238967284;0.263098453;0.63333097;0;0;0;0;0
5639;0.000113096;1.17497E-05;0;0.0000235;0.000114155;0;0;0.082635015;0.188524993;0.263239041;0.633550479;0;0;0;0;0
5640;0.000103097;2.82493E-05;0;0.0000094;0.000114155;0;0;0.083959294;0.243751755;0.263396169;0.6337509;0;0;0;0;0
5641;9.64569E-05;4.14989E-05;0;0.00000587;0.000114155;0;0;0.094906668;0.158919545;0.263536757;0.633941777;0;0;0;0;0
5642;9.12271E-05;5.93184E-05;0;0.00000235;0.000114155;0;0;0.121171537;0.038784751;0.263693885;0.63417083;0;0;0;0;0
5643;8.73672E-05;5.35886E-05;0;0.00000117;0.000114155;0;0;0.154256443;0.014578068;0.263834473;0.634371251;0;0;0;0;0
5644;8.34773E-05;6.03084E-05;0;0.0000141;0.000114155;0;0;0.17899839;0.010292053;0.263991601;0.63459076;0;0;0;0;0
5645;7.84275E-05;7.6728E-05;0;0.0000376;0.000114155;0;0;0.194514527;-0.000814378;0.26413219;0.634791181;0;0;0;0;0
5646;8.57172E-05;8.20578E-05;0;0.000094;0.000114155;0.00877421;0.00877421;0.171107894;0.010548301;0.264272778;0.634982059;0;0;0;0;0
5647;0.000104597;7.26481E-05;0;0.0001821;0.000114155;0.131613143;0.131613143;0.173425383;0.011422353;0.264429906;0.635211112;0;0;0;0;0
5648;0.000122296;5.52985E-05;0;0.000158603;0.000114155;0.289548916;0.289548916;0.250023892;0.039686886;0.264570494;0.635411533;0;0.015794393;0.015794393;0;0
5649;0.000134096;4.01389E-05;0;0.000146855;0.000114155;0.438710478;0.438710478;0.192263253;0.142235327;0.264727622;0.635631042;0;0.092002512;0.092002512;0;0
5650;0.000138096;2.81993E-05;0;0.000164478;0.000114155;0.552775202;0.552775202;0.207183464;0.247553356;0.26486821;0.635831463;0;0.17155823;0.17155823;0;0
5651;0.000142695;1.56696E-05;0;0.000187974;0.000114155;0.526452574;0.526452574;0.226219976;0.337664982;0.265025338;0.63602234;0;0.263999558;0.263999558;0;0
5652;0.000149395;0;0;0.000206772;0.000114155;0.438710478;0.438710478;0.210096878;0.254693204;0.265165926;0.636251393;0;0.330381788;0.330381788;0;0
5653;0.000138296;0;0;0.000187974;0.000114155;0.350968382;0.350968382;0.191932183;0.247767481;0.265306515;0.636451814;0;0.382160127;0.382160127;0;0
5654;0.000139995;0;0;0.000190324;0.000114155;0.272000496;0.272000496;0.17170382;0.166768464;0.265463643;0.636671323;0;0.393175519;0.393175519;0;0
5655;0.000138596;0;0;0.000213821;0.000114155;0.272000496;0.272000496;0.182982263;0.060836142;0.265604231;0.636871744;0;0.370375057;0.370375057;0;0
5656;0.000136396;0;0;0.00022322;0.000114155;0.272000496;0.272000496;0.189405017;0.186159085;0.265761359;0.637062622;0;0.171478264;0.171478264;0;0
5657;0.000134496;0;0;0.00022322;0.000114155;0.184258401;0.184258401;0.146697016;0.180581297;0.265901947;0.637291674;0;0.108624558;0.108624558;0;0
5658;0.000131596;0;0;0.000164478;0.000114155;0.070193676;0.070193676;0.223163098;0.303310166;0.266059075;0.637492096;0;0.042831082;0.042831082;0;0
5659;0.000129796;8.14079E-06;0;0.000117;0.000114155;0;0;0.251348171;0.55968478;0.266199663;0.637682973;0;0;0;0;0
5660;0.000124596;1.80895E-05;0;0.0000881;0.000114155;0;0;0.227478041;0.217719742;0.266356791;0.637912026;0;0;0;0;0
5661;0.000122696;2.19594E-05;0;0.0000587;0.000114155;0;0;0.223759024;0.114557006;0.26649738;0.638102903;0;0;0;0;0
5662;0.000118696;3.00992E-05;0;0.0000376;0.000114155;0;0;0.221242893;0.171268604;0.266637968;0.638331956;0;0;0;0;0
5663;0.000111796;4.01989E-05;0;0.0000235;0.000114155;0;0;0.230921166;0.364690396;0.266795096;0.638532377;0;0;0;0;0
5664;0.000101597;4.92187E-05;0;0.0000094;0.000114155;0;0;0.23457397;0.821215951;0.266935684;0.638723254;0;0;0;0;0
5665;9.73569E-05;4.04389E-05;0;0.00000587;0.000114155;0;0;0.245057846;0.90631494;0.267092812;0.638952307;0;0;0;0;0
5666;9.2607E-05;4.83287E-05;0;0.00000235;0.000114155;0;0;0.249891464;0.931244735;0.267175511;0.639143185;0;0;0;0;0
